1,Noah,18206,Sophia,21171
2,Liam,18111,Emma,20905
3,Jacob,18110,Olivia,18397
4,Mason,17668,Isabella,17599
5,William,16595,Ava,15225
6,Ethan,16216,Mia,13127
7,Michael,15453,Emily,13107
8,Alexander,14871,Abigail,12387
9,Jayden,14729,Madison,10575
10,Daniel,14251,Elizabeth,9431
11,Elijah,13743,Charlotte,9285
12,Aiden,13591,Avery,9167
13,James,13527,Sofia,9148
14,Benjamin,13460,Chloe,8762
15,Matthew,13304,Ella,8428
16,Jackson,12568,Harper,8275
17,Logan,12336,Amelia,8023
18,David,12334,Aubrey,7950
19,Anthony,12234,Addison,7718
20,Joseph,12195,Evelyn,7653
21,Joshua,11784,Natalie,7465
22,Andrew,11638,Grace,7354
23,Lucas,11525,Hannah,7284
24,Gabriel,11202,Zoey,7224
25,Samuel,11088,Victoria,7190
26,Christopher,10829,Lillian,7062
27,John,10687,Lily,6976
28,Dylan,10097,Brooklyn,6875
29,Isaac,10090,Samantha,6494
30,Ryan,9859,Layla,6467
31,Nathan,9690,Zoe,5967
32,Caleb,9570,Leah,5597
33,Carter,9560,Audrey,5588
34,Luke,9558,Allison,5431
35,Christian,9305,Anna,5363
36,Hunter,8942,Savannah,5234
37,Henry,8858,Aaliyah,5217
38,Owen,8748,Gabriella,5204
39,Landon,8727,Camila,5141
40,Jack,8564,Aria,5107
41,Wyatt,8538,Kaylee,5105
42,Jonathan,8524,Scarlett,5048
43,Eli,7921,Hailey,5008
44,Isaiah,7838,Arianna,4987
45,Sebastian,7538,Riley,4925
46,Jaxon,7534,Alexis,4769
47,Julian,7504,Nevaeh,4751
48,Brayden,7422,Sarah,4686
49,Gavin,7413,Claire,4656
50,Levi,7403,Sadie,4644
51,Aaron,7289,Peyton,4556
52,Oliver,7254,Aubree,4438
53,Jordan,7179,Serenity,4429
54,Nicholas,7126,Ariana,4403
55,Evan,7103,Genesis,4292
56,Connor,7099,Penelope,4280
57,Charles,7000,Alyssa,4192
58,Jeremiah,6933,Bella,4166
59,Cameron,6841,Taylor,4131
60,Adrian,6830,Alexa,4095
61,Thomas,6765,Kylie,4019
62,Robert,6690,Mackenzie,4012
63,Tyler,6632,Caroline,3973
64,Austin,6474,Kennedy,3949
65,Colton,6470,Autumn,3945
66,Jace,6375,Lucy,3943
67,Angel,6353,Ashley,3936
68,Dominic,6306,Madelyn,3927
69,Josiah,6286,Violet,3924
70,Brandon,6210,Stella,3904
71,Ayden,6060,Brianna,3889
72,Kevin,5924,Maya,3814
73,Zachary,5738,Skylar,3780
74,Parker,5659,Ellie,3757
75,Blake,5634,Julia,3743
76,Jose,5619,Sophie,3740
77,Grayson,5546,Katherine,3711
78,Chase,5527,Mila,3676
79,Jason,5492,Khloe,3666
80,Ian,5411,Paisley,3598
81,Bentley,5365,Annabelle,3543
82,Adam,5232,Nora,3505
83,Xavier,4962,Alexandra,3503
84,Cooper,4880,Melanie,3465
85,Justin,4857,London,3448
86,Nolan,4739,Naomi,3435
87,Hudson,4660,Gianna,3434
88,Easton,4639,Eva,3423
89,Jase,4549,Faith,3392
90,Carson,4524,Madeline,3368
91,Nathaniel,4512,Lauren,3341
92,Jaxson,4447,Nicole,3341
93,Kayden,4415,Ruby,3304
94,Brody,4323,Makayla,3278
95,Lincoln,4029,Kayla,3252
96,Tristan,4000,Lydia,3246
97,Luis,3997,Piper,3179
98,Damian,3961,Sydney,3170
99,Camden,3887,Jocelyn,3144
100,Juan,3877,Morgan,3110
101,Vincent,3845,Kimberly,3094
102,Bryson,3800,Molly,3076
103,Ryder,3768,Jasmine,3047
104,Asher,3703,Reagan,3034
105,Micah,3674,Bailey,3008
106,Carlos,3671,Eleanor,3005
107,Jesus,3665,Alice,2932
108,Maxwell,3632,Trinity,2909
109,Mateo,3580,Rylee,2894
110,Alex,3539,Hadley,2825
111,Max,3513,Andrea,2813
112,Leo,3503,Maria,2807
113,Elias,3490,Brooke,2749
114,Cole,3448,Isabelle,2748
115,Miles,3413,Mariah,2744
116,Silas,3397,Mya,2688
117,Bryce,3347,Brielle,2686
118,Eric,3252,Quinn,2646
119,Brantley,3186,Vivian,2644
120,Sawyer,3159,Mary,2639
121,Declan,3109,Natalia,2627
122,Kaiden,3095,Liliana,2610
123,Braxton,3093,Payton,2609
124,Timothy,3038,Lilly,2604
125,Colin,3037,Eliana,2603
126,Santiago,3026,Cora,2583
127,Antonio,3016,Jade,2578
128,Giovanni,2978,Paige,2573
129,Hayden,2958,Valentina,2558
130,Diego,2917,Kendall,2511
131,Leonardo,2905,Clara,2504
132,Jonah,2889,Elena,2386
133,Bryan,2885,Jordyn,2379
134,Miguel,2883,Kaitlyn,2372
135,Roman,2875,Delilah,2338
136,Steven,2869,Isabel,2332
137,Kaleb,2857,Rachel,2303
138,Ivan,2855,Destiny,2295
139,Wesley,2833,Amy,2231
140,Richard,2788,Mckenzie,2209
141,Jaden,2779,Gabrielle,2208
142,Ezra,2739,Brooklynn,2152
143,Victor,2723,Katelyn,2143
144,Joel,2720,Laila,2137
145,Edward,2698,Ariel,2127
146,Aidan,2661,Aurora,2123
147,Jayce,2655,Angelina,2109
148,Preston,2650,Aliyah,2104
149,Greyson,2643,Juliana,2095
150,Brian,2638,Ivy,2092
151,Kaden,2623,Adriana,2089
152,Ashton,2609,Vanessa,2088
153,Alan,2603,Sara,2081
154,Patrick,2589,Lyla,2078
155,Kyle,2577,Willow,2071
156,Jesse,2550,Reese,2060
157,Riley,2549,Hazel,2051
158,George,2543,Eden,2040
159,Jeremy,2520,Elise,2015
160,Marcus,2518,Josephine,2009
161,Jude,2509,Kinsley,1973
162,Harrison,2506,Ximena,1957
163,Weston,2482,Jessica,1946
164,Ryker,2478,Londyn,1944
165,Alejandro,2465,Gracie,1939
166,Jake,2442,Makenzie,1933
167,Axel,2425,Isla,1910
168,Theodore,2423,Michelle,1886
169,Grant,2418,Valerie,1875
170,Maddox,2413,Catherine,1860
171,Emmanuel,2393,Kylee,1857
172,Cayden,2379,Melody,1852
173,Emmett,2356,Adalynn,1843
174,Brady,2328,Jayla,1832
175,Bradley,2315,Alexia,1822
176,Malachi,2311,Valeria,1815
177,Gael,2305,Rebecca,1791
178,Oscar,2240,Izabella,1779
179,Tucker,2238,Adalyn,1777
180,Abel,2233,Margaret,1769
181,Jameson,2226,Alana,1754
182,Abraham,2211,Alaina,1752
183,Caden,2207,Luna,1742
184,Mark,2198,Alivia,1740
185,Sean,2191,Kate,1737
186,Ezekiel,2179,Norah,1723
187,Kenneth,2169,Summer,1721
188,Gage,2146,Kendra,1720
189,Everett,2142,Ryleigh,1715
190,Nicolas,2125,Lila,1695
191,Kingston,2123,Julianna,1694
192,Zayden,2108,Jennifer,1688
193,King,2096,Hayden,1681
194,Bennett,2073,Emery,1671
195,Calvin,2059,Stephanie,1671
196,Avery,2045,Angela,1640
197,Tanner,2043,Fiona,1638
198,Paul,2030,Presley,1627
199,Kai,1976,Daisy,1625
200,Maximus,1924,Eliza,1618
201,Luca,1895,Harmony,1612
202,Rylan,1893,Melissa,1590
203,Graham,1883,Keira,1568
204,Omar,1880,Emilia,1561
205,Derek,1871,Giselle,1561
206,Peter,1849,Alexandria,1559
207,Jayceon,1844,Kinley,1559
208,Jorge,1842,Alayna,1558
209,Peyton,1842,Marley,1528
210,Devin,1837,Arabella,1524
211,Collin,1826,Emerson,1523
212,Andres,1794,Adelyn,1504
213,Jaiden,1758,Lola,1491
