92,Cooper,5045,Sara,3589
93,Dominic,4953,Isabelle,3566
94,Brady,4813,Caroline,3540
95,Caden,4767,Genesis,3518
96,Josiah,4762,Mary,3493
97,Kyle,4696,Isabel,3486
98,Colton,4545,Zoey,3445
99,Eli,4511,Gracie,3423
100,Kaden,4495,Megan,3408
101,Miguel,4444,Michelle,3335
102,Antonio,4370,Mya,3335
103,Parker,4315,Haley,3330
104,Steven,4225,Molly,3321
105,Alejandro,4165,Stephanie,3314
106,Riley,4125,Nicole,3286
107,Timothy,4087,Jenna,3239
108,Richard,4053,Natalia,3238
109,Devin,4003,Sadie,3160
110,Jesse,3946,Jada,3154
111,Jake,3791,Serenity,3104
112,Victor,3780,Lucy,3066
113,Joel,3736,Ruby,3015
114,Colin,3728,Eva,2964
115,Kaleb,3706,Kennedy,2950
116,Levi,3682,Rylee,2929
117,Bryce,3660,Jayla,2923
118,Oliver,3600,Naomi,2910
119,Vincent,3577,Rebecca,2907
120,Oscar,3560,Lydia,2870
121,Micah,3520,Daniela,2796
122,Ashton,3512,Bella,2783
123,Cody,3501,Keira,2734
124,Preston,3458,Adriana,2725
125,Marcus,3387,Lilly,2685
126,Max,3369,Katie,2664
127,Patrick,3333,Hayden,2661
128,Seth,3278,Miley,2649
129,Jeremy,3248,Jordan,2647
130,Peyton,3220,Jade,2644
131,Nolan,3149,Gabriela,2615
132,Ivan,3104,Amy,2539
133,Damian,3076,Angela,2536
134,Maxwell,3056,Melissa,2515
135,Alan,3026,Valerie,2504
136,Jonah,2976,Giselle,2488
137,Jorge,2960,Diana,2444
138,Kenneth,2958,Amanda,2439
139,Mark,2909,Kate,2418
140,Giovanni,2904,Laila,2410
141,Collin,2874,Danielle,2394
142,Eduardo,2869,Reagan,2384
143,Grant,2863,Kylee,2380
144,Omar,2861,Jordyn,2373
145,Emmanuel,2860,Marley,2354
146,Gage,2851,Briana,2353
147,Trevor,2823,Leslie,2325
148,Edward,2786,Catherine,2318
149,Ricardo,2751,Kendall,2308
150,Cristian,2701,Liliana,2294
151,Nicolas,2681,Mckenzie,2283
152,Kayden,2590,Jacqueline,2263
153,Jaxon,2553,Ashlyn,2260
154,Paul,2552,Reese,2237
155,George,2551,Marissa,2172
156,Braden,2523,London,2158
157,Elias,2522,Juliana,2150
158,Andres,2503,Shelby,2144
159,Derek,2485,Angel,2120
160,Malachi,2449,Cheyenne,2104
161,Garrett,2447,Daisy,2072
162,Tanner,2419,Erin,2064
163,Conner,2418,Makenzie,2062
164,Fernando,2381,Miranda,2060
165,Javier,2366,Amber,2059
166,Cesar,2362,Alana,2032
167,Miles,2358,Ellie,1995
168,Leonardo,2344,Breanna,1971
169,Alexis,2340,Ana,1952
170,Santiago,2338,Summer,1948
171,Francisco,2337,Mikayla,1940
172,Jaiden,2333,Piper,1911
173,Cayden,2322,Adrianna,1903
174,Shane,2304,Jillian,1902
175,Edwin,2259,Sierra,1900
176,Hudson,2247,Jayden,1888
177,Bryson,2230,Alicia,1861
178,Travis,2226,Margaret,1860
179,Erick,2217,Sienna,1858
180,Jace,2190,Lila,1851
181,Peter,2180,Alivia,1829
182,Hector,2176,Violet,1826
183,Josue,2166,Brooklynn,1825
184,Mario,2161,Stella,1822
185,Jaylen,2151,Sabrina,1820
186,Abraham,2146,Aniyah,1819
187,Manuel,2142,Karen,1816
188,Grayson,2114,Annabelle,1811
189,Damien,2109,Alexandria,1790
190,Kaiden,2104,Kathryn,1778
191,Stephen,2089,Aliyah,1751
192,Spencer,2088,Skylar,1747
193,Edgar,2062,Delilah,1739
194,Wesley,2062,Julianna,1733
195,Shawn,2061,Kelsey,1715
196,Trenton,2049,Khloe,1709
197,Jared,2041,Carly,1683
198,Jeffrey,1995,Amaya,1678
199,Landen,1974,Mariana,1678
200,Johnathan,1957,Christina,1674
201,Bradley,1951,Eliana,1665
202,Braxton,1936,Alondra,1657
203,Camden,1933,Tessa,1655
204,Ryder,1932,Bianca,1649
205,Roman,1927,Clara,1646
206,Asher,1902,Vivian,1639
207,Brendan,1887,Jazmin,1638
208,Maddox,1856,Josephine,1630
209,Sergio,1848,Elena,1623
210,Israel,1827,Delaney,1620
211,Lincoln,1816,Scarlett,1620
212,Andy,1810,Cadence,1610
213,Erik,1795,Alexia,1608
214,Donovan,1783,Maggie,1606
215,Raymond,1770,Laura,1588
216,Avery,1747,Nora,1557
217,Rylan,1743,Ariel,1551
218,Dalton,1736,Elise,1549
219,Harrison,1735,Nadia,1540
220,Andre,1704,Hope,1531
221,Martin,1697,Mckenna,1522
222,Jude,1688,Chelsea,1514
223,Keegan,1682,Lyla,1506
224,Marco,1677,Alaina,1503
225,Sawyer,1673,Jasmin,1501
226,Dakota,1633,Leila,1498
227,Calvin,1625,Caitlyn,1490
228,Leo,1625,Cassidy,1487
229,Kai,1606,Eden,1481
230,Zion,1598,Makenna,1472
231,Troy,1596,Haylee,1467
232,Drake,1588,Callie,1466
233,Roberto,1580,Izabella,1465
234,Clayton,1575,Allie,1463
235,Zane,1572,Caitlin,1457
236,Gregory,1555,Kendra,1448
237,Ezekiel,1544,Karina,1444
238,Tucker,1543,Kyra,1441
239,Rafael,1539,Kayleigh,1432
240,Dominick,1538,Addyson,1429
241,Kingston,1532,Jazmine,1426
242,Devon,1505,Kiara,1422
243,Griffin,1504,Karla,1420
244,Drew,1479,Camryn,1415
245,Lukas,1477,Kyla,1410
246,Johnny,1474,Lola,1409
247,Ty,1433,Alina,1407
248,Pedro,1406,Kelly,1398
249,Mateo,1403,Fatima,1391
250,Caiden,1402,Tiffany,1374
251,Tyson,1400,Kira,1368
252,Chance,1399,Crystal,1365
253,Aden,1389,Mallory,1353
254,Cash,1387,Eleanor,1342
255,Braylon,1385,Esmeralda,1339
256,Taylor,1365,Jayda,1337
257,Ruben,1354,Angelica,1336
258,Maximus,1353,Kara,1335
259,Marcos,1349,Abby,1330
260,Emanuel,1345,Alejandra,1329
261,Simon,1345,Veronica,1326
262,Corbin,1341,Carmen,1310
263,Brennan,1315,Jamie,1306
264,Dillon,1308,Valentina,1291
265,Skyler,1307,Ryleigh,1287
266,Myles,1306,Dakota,1284
267,Jaxson,1304,Allyson,1275
268,Xander,1295,Esther,1273
269,Dawson,1290,Kamryn,1270
270,Kameron,1286,Courtney,1262
271,Kyler,1268,Cecilia,1258
272,Axel,1255,Madeleine,1251
273,Colby,1255,Aniya,1248
274,Jonas,1253,Alison,1247
275,Joaquin,1244,Heaven,1244
276,Payton,1238,Leilani,1229
277,Brock,1227,Aubree,1226
278,Frank,1227,Nina,1226
279,Enrique,1219,Lindsey,1225
280,Quinn,1216,Melody,1216
281,Malik,1215,Macy,1214
282,Emilio,1208,Ashlynn,1203
283,Angelo,1199,Joanna,1193
284,Julio,1199,Cassandra,1184
285,Grady,1196,Alayna,1177
286,Derrick,1193,Aurora,1171
287,Corey,1183,Kaydence,1170
288,Raul,1179,Madilyn,1168
289,Fabian,1177,Heidi,1167
290,Gerardo,1174,Emerson,1162
291,Ezra,1157,Kimora,1145
292,Dante,1145,Madalyn,1143
293,Theodore,1138,Katelynn,1136
294,Allen,1137,Josie,1133
295,Armando,1137,Erica,1131
296,Amir,1125,Harper,1128
297,Gael,1119,Guadalupe,1124
298,Zander,1117,Ivy,1121
299,Adan,1111,Lexi,1121
300,Easton,1105,Camille,1107
301,Randy,1101,Savanna,1100
302,Dustin,1099,Lucia,1096
303,Luca,1098,Daniella,1095
304,Julius,1097,Dulce,1095
305,Phillip,1097,Miriam,1092
306,Charlie,1089,Emely,1091
307,Ronald,1088,Kiley,1088
308,Jakob,1083,Joselyn,1085
309,Cade,1074,Kailey,1083
310,Silas,1072,Rihanna,1074
311,Brett,1070,Cynthia,1072
312,Trent,1069,Georgia,1072
313,Trey,1064,Harmony,1070
314,Keith,1060,Kiera,1069
315,Emiliano,1059,Kyleigh,1064
316,Jalen,1054,Bethany,1063
317,Lane,1050,Rylie,1063
318,Darius,1049,Monica,1058
319,Jerry,1045,Kaylie,1054
320,Jaime,1040,Cameron,1051
321,Scott,1033,Teagan,1043
322,Graham,1031,Genevieve,1041
323,Weston,1027,Brynn,1039
324,Braydon,1018,Cora,1039
325,Anderson,1017,Ciara,1038
326,Rodrigo,1014,Eliza,1028
327,Pablo,1006,Alice,1024
328,Elliot,1003,Tatiana,1024
329,Saul,998,April,1019
330,Danny,995,Maddison,1018
331,Brayan,992,Erika,1016
332,Dallas,991,Jaelyn,1013
333,Donald,990,Ximena,1011
334,Lorenzo,986,Marely,1004
335,Mitchell,978,Julie,993
336,Casey,975,Danica,990
337,Tristen,973,Presley,987
338,Gustavo,971,Brielle,983
339,Rowan,971,Julissa,977
340,Alberto,969,Angie,975
341,Jayson,959,Iris,971
342,Aaden,956,Rose,968
343,Amari,951,Brenda,967
344,Dean,951,Malia,967
345,Braeden,947,Hazel,966
346,Declan,942,Shayla,963
347,Chris,939,Fiona,961
348,Ismael,935,Phoebe,959
349,Dane,917,Selena,955
350,Louis,906,Paola,954
351,Arturo,899,Kaelyn,947
352,Brenden,897,Nayeli,947
353,Felix,890,Rebekah,941
354,Tony,882,Audrina,931
355,Jimmy,881,Janiyah,928
356,Cohen,879,Carolina,925
357,Holden,876,Ruth,924
358,Nehemiah,870,Michaela,921
359,Zackary,866,Penelope,919
360,Reid,865,Sasha,915
361,Abel,864,Janiya,914
362,Bennett,863,Anastasia,911
363,Arthur,862,Adeline,910
364,Esteban,853,Holly,906
365,Finn,848,Denise,895
366,Ricky,848,Hanna,892
367,Cruz,843,Marlee,889
368,Dennis,832,Madisyn,885
369,Keaton,832,Tatum,885
370,Mauricio,829,Helen,884
371,Mathew,828,Anya,883
372,Marvin,825,Nataly,883
373,Moises,823,Janelle,882
374,Albert,822,Serena,882
375,Larry,822,Lizbeth,881
376,Issac,817,Jaslene,872
377,Philip,814,Kaylin,869
378,Jameson,810,Jazlyn,859
379,Quentin,810,Nancy,856
380,Curtis,807,Hayley,850
381,Greyson,806,Desiree,849
382,Everett,803,Lindsay,847
383,Jayce,800,Itzel,846
384,Darren,798,Imani,840
385,Elliott,795,Asia,837
386,Uriel,788,Talia,833
387,Alfredo,784,Madelynn,830
388,Hugo,778,Amari,829
389,Alec,773,Jane,826
390,Jamari,772,Kadence,825
391,Marshall,772,Madyson,825
392,Judah,770,Kayden,823
393,Walter,764,Annie,822
394,Jay,758,Bridget,820
395,Lance,750,Raegan,814
396,Beau,747,Jadyn,811
397,Ali,741,Yasmin,807
398,Phoenix,740,Celeste,806
399,Landyn,738,Luna,806
400,Nickolas,737,Annika,804
401,Yahir,735,Emilia,803
402,Maurice,733,Jimena,803
403,Kobe,730,Estrella,799
404,Bryant,728,Sarai,797
405,Reed,726,Ayla,796
406,Colten,724,Lacey,794
407,Davis,724,Willow,791
408,Leland,724,Alessandra,784
409,Russell,724,Nyla,783
410,Joe,722,Lilliana,780
411,Desmond,720,Dayana,777
412,Ernesto,720,Harley,777
413,Kade,718,Natasha,776
414,Reece,716,Priscilla,775
415,Morgan,713,Brittany,773
416,Ramon,713,Lilah,773
417,Rocco,707,Claudia,771
418,Ryker,703,Baylee,770
419,Orlando,697,Hadley,769
420,Paxton,695,Allisson,767
421,Brodie,692,Fernanda,767
422,Jacoby,690,Brenna,765
423,Solomon,689,Skyler,764
424,Douglas,687,Danna,758
425,Gary,679,Melany,744
426,Kristopher,678,Gloria,740
427,Izaiah,677,Lia,740
428,Lawrence,676,Cali,738
429,Justice,675,Macie,737
430,Nikolas,674,Lyric,736
431,Mekhi,673,Logan,734
432,Tate,672,Cindy,730
433,Shaun,669,Mylee,730
434,Jaydon,668,Amira,729
435,Salvador,659,Lana,729
436,Kane,654,Alissa,728
437,Eddie,653,Lilian,728
438,Alvin,652,Anahi,727
439,Davion,649,Anaya,727
440,Zachariah,645,Lena,726
441,Dorian,641,Noelle,723
442,Titus,636,Sandra,720
443,Isiah,634,Ainsley,719
444,Milo,632,Marisol,713
445,Kellen,628,Meredith,709
446,Nasir,628,Diamond,705
447,Camron,626,Kailyn,703
448,Jasper,626,Kathleen,703
449,Javon,626,Johanna,700
450,Byron,617,Paisley,700
451,Johan,616,Lesly,699
452,Jonathon,613,Evangeline,698
453,Chad,612,Juliet,697
454,River,610,Rosa,695
455,Marc,609,Meghan,694
456,Chandler,607,Athena,692
457,Cory,605,Hailee,691
458,Kelvin,605,Sage,690
459,Deandre,604,Emilee,689
460,Sam,604,Wendy,688
461,Reese,597,Elaina,684
462,Quinton,596,Paris,684
463,Roger,596,Alanna,682
464,Romeo,594,Nia,681
465,Talon,593,Cara,680
466,Maximilian,592,Dana,680
467,Noel,591,Emery,679
468,Franklin,588,Casey,675
469,Alijah,586,Jaden,675
470,Jadon,586,Kiana,674
471,Melvin,586,Miracle,674
472,Gunner,585,Kaitlin,673
473,Damon,584,Rowan,673
474,Emerson,584,Aubrie,672
475,Micheal,584,Kenzie,668
476,Guillermo,583,Lauryn,665
477,August,582,Norah,665
478,Bruce,579,Perla,662
479,Kolton,579,Viviana,662
480,Terry,579,Amiyah,659
481,Beckett,577,Rachael,658
482,Porter,574,Shannon,657
483,Leonel,572,Alyson,654
484,Brycen,570,Lillie,652
485,Jamarion,570,Heather,651
486,Dayton,568,Aileen,648
487,Karson,565,Danika,647
488,Zayden,565,Francesca,646
489,Keagan,564,Tori,644
490,Moses,562,Kassidy,643
491,Carl,557,Kristen,643
492,Khalil,556,Elle,641
493,Braiden,555,Amya,640
494,Cristopher,553,Taryn,640
495,Roy,551,Cheyanne,639
496,Walker,551,Kristina,636
497,Nelson,550,Anne,634
498,Isaias,548,Haylie,629
499,Jermaine,546,Patricia,629
500,Kristian,546,Samara,628
501,Leon,546,Skye,623
502,Triston,546,Halle,619
503,Rodney,545,Lexie,619
504,Kale,544,Kali,618
505,Cyrus,539,Parker,617
506,Pierce,537,America,614
507,Mohamed,535,Linda,611
508,Ronan,535,Londyn,610
509,Jeffery,533,Abbigail,608
510,Maverick,533,Hallie,608
511,Trace,533,Saniya,601
512,Nathanael,531,Bryanna,599
513,Warren,530,Quinn,599
514,Quincy,529,Bailee,598
515,Skylar,529,Caylee,598
516,Conor,528,Jaida,598
517,Tommy,525,Mckayla,598
518,Jaylin,524,Melina,597
519,Noe,523,Jaylynn,596
520,Demetrius,522,Jaelynn,591
521,Ezequiel,520,Jaiden,590
522,Frederick,519,Abril,585
523,Kendrick,519,Elisabeth,583
524,Maximiliano,514,Sidney,583
525,Bobby,512,Dylan,581
526,Jon,510,Brylee,580
527,Terrance,510,Kassandra,579
528,Jamison,508,Kaylynn,579
529,Tobias,507,Mercedes,579
530,Rohan,503,Yesenia,579
531,Kieran,502,Elliana,578
532,Colt,499,Adalyn,577
533,Gideon,499,Marina,577
534,Jett,499,Mikaela,577
535,Ari,495,Isabela,575
536,Orion,494,Ryan,574
537,Felipe,492,Joy,572
538,Kenny,492,Daphne,571
539,Wilson,492,Justice,570
540,Jessie,488,Kenya,570
541,Kamari,487,Ashlee,569
542,Gunnar,486,Christine,568
543,Alonzo,482,Kaitlynn,565
544,Gianni,482,Marie,565
545,Malcolm,482,Ingrid,564
546,Terrell,480,Jaliyah,563
547,Waylon,480,Natalee,563
548,Emmett,479,Saniyah,563
549,Julien,478,Tamia,562
550,London,478,Simone,561
551,Omari,478,Adelaide,558
552,Abram,477,Juliette,557
553,Allan,477,Krystal,555
554,Tomas,475,Addisyn,554
555,Matteo,473,Sylvia,554
556,Tristin,473,Dayanara,553
557,Jairo,472,Kennedi,553
558,Reginald,471,Mila,553
559,Brent,468,Virginia,549
560,Ahmad,465,Aylin,548
561,Rene,464,Jaidyn,548
562,Trevon,464,Jolie,546
563,Boston,461,Kinsley,546
564,Yandel,461,Clarissa,545
565,Billy,458,Maritza,545
566,Willie,457,Braelyn,543
567,Jamal,456,Laney,543
568,Marlon,455,Marilyn,543
569,Ariel,454,Kirsten,542
570,Aydan,454,Whitney,541
571,Aldo,452,Aria,540
572,Rogelio,450,Kamila,537
573,Braylen,449,Raquel,537
574,Cason,449,Janessa,536
575,Javion,448,Zariah,536
576,Joey,445,Anika,535
577,Dominik,444,Kaleigh,534
578,Marquis,444,Teresa,534
579,Ahmed,443,Amara,533
580,Brendon,442,Rubi,531
581,Armani,441,Ayanna,530
582,Kody,441,Paulina,530
583,Toby,440,Amani,529
584,Ulises,435,Carla,529
585,Will,432,Tabitha,529
586,Alfonso,430,Nathalie,528
587,Branden,430,Adelyn,527
588,Adriel,429,Annabella,527
589,Ibrahim,428,Madalynn,527
590,Craig,427,Yareli,527
591,Aron,426,Gwendolyn,526
592,Wade,426,Deanna,525
593,Davin,423,Aiyana,524
594,Osvaldo,423,Jaylin,524
595,Steve,422,Journey,523
596,Deshawn,420,Ada,521
597,Harley,420,Skyla,521
598,Brooks,419,Yaretzi,518
599,Terrence,419,Liana,513
600,Damion,418,Jenny,511
601,Jefferson,418,Myla,511
602,Jaylon,417,Karlee,510
603,Kason,417,Lisa,507
604,Gerald,415,Myah,506
605,Rolando,415,Cristina,505
606,Darian,413,Isis,504
607,Enzo,412,Tania,504
608,Kian,412,Lucille,503
609,Ryland,410,Helena,501
610,Barrett,408,Jordin,499
611,Jaeden,408,Raven,499
612,Bradyn,407,Arely,498
613,Giovani,405,Jayleen,498
614,Ben,404,Azul,497
615,Blaine,404,Destinee,496
616,Muhammad,403,Jaqueline,496
617,Ronnie,401,Aryanna,495
618,Jerome,400,Liberty,495
619,Kolby,400,Martha,495
620,Leonard,399,Aleah,493
621,Madden,399,Arielle,493
622,Alessandro,396,Isla,493
623,Raphael,396,Jessie,493
624,Cale,395,Zoie,493
625,Zachery,395,Elisa,492
626,Layne,394,Haven,492
627,Malakai,394,Lilyana,491
628,Vicente,393,Marlene,491
629,Aydin,392,Kailee,489
630,Elisha,392,Kaliyah,489
631,Gavyn,390,Noemi,489
632,Darrell,388,Tara,489
633,Moshe,388,Carley,487
634,Xzavier,388,Camilla,486
635,Rudy,387,Maeve,486
636,Cannon,385,Giana,485
637,Asa,384,Maia,485
638,Kendall,383,Irene,482
639,Lewis,383,Jaylene,482
640,Zackery,383,Maliyah,481
641,Junior,381,Tiana,481
642,Alvaro,380,Kaya,479
643,Deacon,380,Sharon,479
644,Giancarlo,380,Lea,478
645,Harry,379,Macey,478
646,Jase,379,Marisa,478
647,Rashad,379,Alisha,476
648,Valentin,379,Jaycee,476
649,Finnegan,377,Siena,475
650,Brennen,375,Scarlet,474
651,Cedric,374,Shiloh,474
652,Mohammed,373,Adyson,473
653,Johnathon,371,Eve,469
654,Santino,371,Shyanne,469
655,Tyrone,371,Arabella,467
656,Ray,370,Yazmin,467
657,Ramiro,369,Amiya,465
658,Stanley,369,Gisselle,464
659,Chace,367,Shania,464
660,Francis,367,Sherlyn,464
661,Zechariah,367,Kiersten,463
662,Teagan,366,Sariah,463
663,Nico,365,Aleena,462
664,Jamie,364,Finley,462
665,Alonso,363,Kinley,462
666,Kamden,363,Kaia,461
667,Kole,363,Aliya,460
668,Kaeden,362,Madilynn,460
669,Karter,362,Ellen,457
670,Gilberto,361,Taliyah,457
671,Alexzander,359,Pamela,455
672,Camren,359,Carlie,454
673,Draven,359,Yoselin,454
674,Lee,359,Clare,453
675,Luciano,359,Monserrat,452
676,Nash,358,Jakayla,451
677,Rhys,357,Carolyn,448
678,Amare,356,Paula,448
679,Misael,356,Reyna,448
680,Aryan,355,Yaritza,447
681,Rodolfo,355,Lorelei,446
682,Giovanny,354,Alena,443
683,Markus,353,Zaria,443
684,Rhett,353,Emilie,442
685,Deven,349,Gracelyn,442
686,Quintin,349,Regina,442
687,Atticus,348,Angelique,441
688,Memphis,348,Britney,441
689,Dwayne,347,Mariam,441
690,Mohammad,347,Regan,441
691,Antoine,343,Kasey,439
692,Jax,343,Julianne,437
693,Davian,342,Jaylee,436
694,Clark,341,Annalise,435
695,Eugene,341,Greta,434
696,Wayne,340,Zion,434
697,Semaj,337,Lainey,433
698,Uriah,337,Elyse,432
699,Aidyn,336,Felicity,432
700,Randall,336,Carlee,429
701,Jorden,335,Kallie,429
702,Messiah,335,Aspen,428
703,Maxim,334,Iliana,427
704,Korbin,332,Catalina,425
705,Sullivan,332,Phoenix,424
706,Aditya,331,Akira,423
707,Lawson,330,Sonia,423
708,Brice,329,Larissa,422
709,Davon,329,Susan,422
710,King,329,Anabelle,420
711,Dexter,328,Joslyn,419
712,Freddy,327,Mollie,419
713,Neil,326,Katrina,418
714,Demarcus,325,Gia,417
715,Elvis,325,Judith,416
716,Heath,324,Alexus,415
717,Duncan,323,Destiney,415
718,Ace,322,Janet,415
719,Sincere,322,Ansley,414
720,Tyree,321,Haleigh,413
721,Irvin,320,Elsa,412
722,Jamar,320,Hillary,412
723,Remington,319,Mareli,411
724,Damarion,318,Kaylyn,410
725,Talan,318,Jazlynn,409
726,Kadin,317,Lorena,409
727,Keenan,317,Maci,409
728,Soren,317,Carissa,408
729,Tristian,317,Milagros,408
730,Adrien,316,Stacy,408
731,Gilbert,316,Kaylen,407
732,Darnell,313,Leanna,407
733,Adolfo,312,Shaniya,407
734,Derick,311,Cherish,406
735,Gauge,311,Luz,406
736,Harold,310,Renee,404
737,Isai,310,Charlie,403
738,Rylee,310,Chaya,403
739,Kareem,309,Elsie,403
740,Deangelo,307,Jazmyn,403
741,Coleman,306,Abbie,401
742,Lamar,304,Cailyn,399
743,Zavier,304,Emmalee,399
744,Agustin,303,Luciana,399
745,Jordyn,303,Elaine,398
746,Emery,302,Dahlia,397
747,Jaydin,302,Jamya,396
748,Devan,301,Mariyah,395
749,Prince,301,Rosemary,395
750,Sage,300,Belinda,394
751,Jasiah,299,Yadira,394
752,Mathias,299,Rhianna,393
753,Seamus,298,Dayami,392
754,Roland,296,Barbara,391
755,Conrad,294,Celia,390
756,Efrain,294,Rayna,390
757,Arjun,293,Aryana,389
758,Santos,293,Armani,388
759,Darryl,292,Cristal,388
760,Mike,292,Campbell,387
761,Hamza,291,Cecelia,387
762,Kamron,291,Eileen,386
763,Marley,291,Amina,385
764,Frankie,290,Aisha,383
765,Kylan,290,Patience,383
766,Matthias,290,Sanaa,383
767,Vance,290,Ally,382
768,Dax,289,Leyla,382
769,Tyrell,289,Mayra,382
770,Dominique,288,Amirah,381
771,Jabari,288,Araceli,381
772,Keon,287,Amelie,379
773,Todd,287,Kaiya,379
774,Luka,286,Selah,379
775,Maximo,286,Averie,378
776,Jamir,285,Keyla,378
777,Kash,285,Chanel,377
778,Layton,285,Giovanna,377
779,Raiden,285,Paloma,377
780,Haiden,284,Dominique,376
781,Marcelo,284,Miah,376
782,Cullen,283,Zara,376
783,Rory,281,Aimee,375
784,Cordell,279,Alisson,374
785,Donte,279,Precious,374
786,Alfred,278,Adrienne,373
787,Darwin,278,Angeline,372
788,Hassan,278,Kelsie,372
789,Augustus,277,Alma,369
790,Bailey,277,Cierra,369
791,Jovani,277,Brisa,368
792,Justus,277,Charity,368
793,Ernest,276,Frances,368
794,Gaige,276,Janae,368
795,Ellis,275,Janiah,366
796,Jamarcus,275,Isabell,365
797,Kasen,275,Shyla,364
798,Bruno,274,Annabel,361
799,Killian,274,Jacquelyn,361
800,Rex,274,Jaylah,360
801,Ronin,274,Karissa,360
802,Van,274,Marianna,360
803,Chaim,273,Kierra,359
804,Zain,273,Karlie,358
805,Jaron,272,Olive,358
806,Trevin,272,Edith,357
807,Yusuf,272,Jaylyn,356
808,Ignacio,270,Xiomara,356
809,Jaidyn,270,Deborah,355
810,Jaquan,270,Jacey,355
811,Lucian,270,Damaris,354
812,Nigel,270,Mara,354
813,Winston,270,India,353
814,Humberto,269,Kendal,352
815,Jadyn,269,Moriah,352
816,Konner,269,Ayana,350
817,Sidney,269,Evelin,350
818,Josh,268,Tamara,350
819,Kasey,268,Briley,349
820,Zayne,268,Charlee,349
821,Elian,267,Kayley,349
822,Matias,267,Nylah,347
823,Addison,266,Saige,346
824,Dashawn,266,Savanah,345
825,Finley,266,Abbey,344
826,Aedan,265,Matilda,344
827,Savion,265,Ann,343
828,Braedon,264,Hana,343
829,Deon,264,Lizeth,343
830,Franco,264,Giada,342
831,Cael,263,Karly,342
832,Cristofer,263,Jazlene,340
833,Niko,263,Theresa,340
834,Yair,262,Ashly,339
835,Bo,261,Gillian,339
836,Krish,261,Yasmine,339
837,Dale,260,Beatrice,338
838,Marcel,260,Ireland,338
839,Anton,259,Mylie,337
840,Brogan,258,Corinne,336
841,Kymani,258,Maleah,336
842,Ross,258,Keely,335
843,Coby,257,Kenna,335
844,Jordon,257,Tianna,334
845,Zaire,257,Tanya,333
846,Darien,255,Karma,332
